book_id,goodreads_book_id,best_book_id,work_id,books_count,isbn,isbn13,authors,original_publication_year,original_title,title,language_code,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url,small_image_url
2225,1857440,1857440,1858059,39,978970764,9780978970760.0,David Wong,2007.0,John Dies at the End,"John Dies at the End (John Dies at the End, #1)",eng,3.92,35387,45084,4728,1532,3228,8812,15451,16061,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2226,17349,17349,252618,74,345409469,9780345409460.0,"Carl Sagan, Ann Druyan",1995.0,The Demon-Haunted World: Science as a Candle in the Dark,The Demon-Haunted World: Science as a Candle in the Dark,eng,4.27,40583,43024,1839,886,1432,5319,12986,22401,https://images.gr-assets.com/books/1405201597m/17349.jpg,https://images.gr-assets.com/books/1405201597s/17349.jpg
2227,6408862,6408862,6597789,37,1906427135,9781906427140.0,Lucy Christopher,2009.0,Stolen: A Letter to My Captor,Stolen: A Letter to My Captor,eng,3.93,52435,57261,7331,1626,4221,11752,18533,21129,https://images.gr-assets.com/books/1311064295m/6408862.jpg,https://images.gr-assets.com/books/1311064295s/6408862.jpg
2228,95558,95558,3333881,7,,,Stanisław Lem,1961.0,Solaris,Solaris,eng,3.97,41249,49241,2268,953,2939,10149,17610,17590,https://images.gr-assets.com/books/1498631519m/95558.jpg,https://images.gr-assets.com/books/1498631519s/95558.jpg
2229,227603,227603,892616,30,1573225126,9781573225120.0,Elizabeth Wurtzel,1994.0,Prozac Nation,Prozac Nation,en-US,3.57,44408,46771,1526,1978,5481,14145,14063,11104,https://images.gr-assets.com/books/1282607176m/227603.jpg,https://images.gr-assets.com/books/1282607176s/227603.jpg
2230,24784,24784,1122077,74,080508049X,9780805080490.0,Lloyd Alexander,1965.0,The Black Cauldron,The Black Cauldron (The Chronicles of Prydain #2),eng,4.13,49138,51195,1167,538,1298,9501,19253,20605,https://images.gr-assets.com/books/1405377996m/24784.jpg,https://images.gr-assets.com/books/1405377996s/24784.jpg
2231,141565,141565,878268,34,525949690,9780525949700.0,Daniel J. Levitin,2006.0,This Is Your Brain on Music: The Science of a Human Obsession,This Is Your Brain on Music: The Science of a Human Obsession,,3.86,37465,39436,1266,1771,2677,8997,11758,14233,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2232,17888952,17888952,25035204,51,62294377,9780062294370.0,Mitch Albom,2013.0,The First Phone Call from Heaven,The First Phone Call from Heaven,eng,3.73,38957,43318,4466,1318,3523,12207,14618,11652,https://images.gr-assets.com/books/1380034020m/17888952.jpg,https://images.gr-assets.com/books/1380034020s/17888952.jpg
2233,61115,61115,904703,30,031242681X,9780312426810.0,Augusten Burroughs,2006.0,Possible Side Effects,Possible Side Effects,en-US,3.97,38243,39653,1351,411,1619,9269,15626,12728,https://images.gr-assets.com/books/1412064839m/61115.jpg,https://images.gr-assets.com/books/1412064839s/61115.jpg
2234,17884042,17884042,25047176,30,1400065755,9781400065750.0,Anna Quindlen,2014.0,Still Life with Bread Crumbs,Still Life with Bread Crumbs,eng,3.63,35682,41321,4309,1778,3116,12154,16017,8256,https://images.gr-assets.com/books/1403168088m/17884042.jpg,https://images.gr-assets.com/books/1403168088s/17884042.jpg
2235,16322,16322,626006,240,1579126243,9781579126250.0,Agatha Christie,1936.0,The ABC Murders,"The A.B.C. Murders (Hercule Poirot, #13)",eng,3.97,49513,57370,2159,250,1906,14323,23443,17448,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2236,280111,280111,19119100,1101,310902711,9780310902710.0,Anonymous,1909.0,Holy Bible: New International Version,Holy Bible: New International Version,eng,4.61,40430,45994,1804,1637,1131,2091,3664,37471,https://images.gr-assets.com/books/1382581321m/280111.jpg,https://images.gr-assets.com/books/1382581321s/280111.jpg
2237,10993282,10993282,15911884,39,451235843,9780451235850.0,J.R. Ward,2012.0,Lover Reborn,"Lover Reborn (Black Dagger Brotherhood, #10)",eng,4.35,57866,64189,4414,457,1589,7834,19247,35062,https://images.gr-assets.com/books/1319144072m/10993282.jpg,https://images.gr-assets.com/books/1319144072s/10993282.jpg
2238,110391,110391,846763,57,380800829,9780380800830.0,Julia Quinn,2000.0,The Duke and I,"The Duke and I (Bridgertons, #1)",en-US,4.11,57839,61923,2634,985,2190,10984,22723,25041,https://images.gr-assets.com/books/1379594717m/110391.jpg,https://images.gr-assets.com/books/1379594717s/110391.jpg
2239,68378,68378,879061,60,786930705,9780786930710.0,"Margaret Weis, Tracy Hickman",1985.0,Dragons of Spring Dawning,"Dragons of Spring Dawning (Dragonlance: Chronicles, #3)",eng,4.12,39928,44116,450,412,1621,8275,15702,18106,https://images.gr-assets.com/books/1312062224m/68378.jpg,https://images.gr-assets.com/books/1312062224s/68378.jpg
2240,5517,5517,3154525,56,375508333,9780375508330.0,Lorraine Hansberry,1959.0,A Raisin in the Sun,A Raisin in the Sun,,3.72,44237,50909,2052,1278,4480,14213,18335,12603,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2241,40445,40445,2095852,60,345457692,9780345457690.0,Richard K. Morgan,2002.0,Altered Carbon,"Altered Carbon (Takeshi Kovacs, #1)",eng,4.1,41505,46772,2685,563,2007,7929,17793,18480,https://images.gr-assets.com/books/1387128955m/40445.jpg,https://images.gr-assets.com/books/1387128955s/40445.jpg
2242,34993,34993,5054706,71,425184226,9780425184230.0,Tom Clancy,1991.0,The Sum of All Fears,"The Sum of All Fears (Jack Ryan Universe, #7)",,3.99,43888,46810,544,301,1643,10970,19113,14783,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2243,25837341,25837341,44628209,14,,,A.J. Banner,2015.0,,The Good Neighbor,eng,3.33,37604,38986,2898,1973,6264,13559,11439,5751,https://images.gr-assets.com/books/1465938498m/25837341.jpg,https://images.gr-assets.com/books/1465938498s/25837341.jpg
2244,17131869,17131869,23857485,24,1607066920,9781607066930.0,"Brian K. Vaughan, Fiona Staples",2013.0,"Saga, Volume Two","Saga, Vol. 2 (Saga, #2)",eng,4.57,56122,58127,4594,142,374,3059,17397,37155,https://images.gr-assets.com/books/1486028954m/17131869.jpg,https://images.gr-assets.com/books/1486028954s/17131869.jpg
2245,231562,231562,224289,79,440241014,9780440241010.0,Lee Child,2004.0,The Enemy,"The Enemy (Jack Reacher, #8)",en-US,4.15,42205,51036,1986,258,1041,8563,22069,19105,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2246,20604826,24724602,38053447,38,393244660,9780393244660.0,Michael   Lewis,2014.0,Flash Boys: A Wall Street Revolt,Flash Boys: A Wall Street Revolt,eng,4.12,18379,43613,3223,509,1293,7088,18473,16250,https://images.gr-assets.com/books/1404963230m/20604826.jpg,https://images.gr-assets.com/books/1404963230s/20604826.jpg
2247,193755,193755,565494,87,375701214,9780375701210.0,"Jean-Dominique Bauby, Jeremy Leggatt",1997.0,Le Scaphandre et le Papillon,The Diving Bell and the Butterfly,en-US,4.01,41037,45508,3657,572,2098,9483,17444,15911,https://images.gr-assets.com/books/1336930564m/193755.jpg,https://images.gr-assets.com/books/1336930564s/193755.jpg
2248,13538641,13538641,19100984,23,805096663,9780805096670.0,"Bill O'Reilly, Martin Dugard",2012.0,Killing Kennedy: The End of Camelot,Killing Kennedy: The End of Camelot,eng,4.05,35799,40216,3844,888,1435,7031,16420,14442,https://images.gr-assets.com/books/1337689366m/13538641.jpg,https://images.gr-assets.com/books/1337689366s/13538641.jpg
2249,25387351,25387351,45137948,66,385539436,9780385539430.0,John Grisham,2015.0,,Rogue Lawyer,,3.7,29156,46574,4701,1217,3622,13569,17736,10430,https://images.gr-assets.com/books/1434559021m/25387351.jpg,https://images.gr-assets.com/books/1434559021s/25387351.jpg
2250,10538,10538,2252299,63,076791936X,9780767919360.0,Bill Bryson,2006.0,The Life and Times of The Thunderbolt Kid: A Memoir,The Life and Times of the Thunderbolt Kid,,3.93,42680,46658,4015,709,2386,10824,18212,14527,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2251,7159515,7159515,7383770,71,312595670,9780312595680.0,Chevy Stevens,2010.0,Still Missing,Still Missing,en-US,3.96,44223,50637,6113,912,2478,10467,20403,16377,https://images.gr-assets.com/books/1260468195m/7159515.jpg,https://images.gr-assets.com/books/1260468195s/7159515.jpg
2252,4912,4912,1779262,85,6551815,9780006551810.0,Frank McCourt,1999.0,'Tis: A Memoir,"'Tis (Frank McCourt, #2)",eng,3.66,40726,46748,1919,652,3689,15825,17256,9326,https://images.gr-assets.com/books/1375947803m/4912.jpg,https://images.gr-assets.com/books/1375947803s/4912.jpg
2253,39020,39020,38742,37,1400032059,9781400032050.0,Charles C. Mann,2005.0,1491: New Revelations of the Americas Before Columbus,1491: New Revelations of the Americas Before Columbus,eng,4.01,41815,43649,2811,1186,2008,8065,16264,16126,https://images.gr-assets.com/books/1327865228m/39020.jpg,https://images.gr-assets.com/books/1327865228s/39020.jpg
2254,22489107,22489107,41928590,27,1250060559,9781250060560.0,Marissa Meyer,2015.0,Fairest,"Fairest (The Lunar Chronicles, #3.5)",eng,4.02,59545,65495,10066,502,2399,13714,27395,21485,https://images.gr-assets.com/books/1460846345m/22489107.jpg,https://images.gr-assets.com/books/1460846345s/22489107.jpg
2255,361459,361459,1805379,50,679763309,9780679763310.0,Kay Redfield Jamison,1995.0,An Unquiet Mind: A Memoir of Moods and Madness,An Unquiet Mind: A Memoir of Moods and Madness,eng,4.03,41102,44200,2513,716,1971,8800,16428,16285,https://images.gr-assets.com/books/1350028748m/361459.jpg,https://images.gr-assets.com/books/1350028748s/361459.jpg
2256,381421,381421,371207,75,1591451884,9781591451880.0,Sarah  Young,2004.0,,Jesus Calling: Enjoying Peace in His Presence,,4.54,35219,38748,984,683,781,2888,7127,27269,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2257,14940,14940,461400,70,451218590,9780451218600.0,Edward Albee,1962.0,Who's Afraid of Virginia Woolf?,Who's Afraid of Virginia Woolf?,eng,4.09,45045,48063,1096,761,2266,8889,16237,19910,https://images.gr-assets.com/books/1327962277m/14940.jpg,https://images.gr-assets.com/books/1327962277s/14940.jpg
2258,1128434,1128434,2293675,123,575077832,9780575077840.0,Andrzej Sapkowski,1993.0,Ostatnie życzenie,"The Last Wish (The Witcher, #1)",eng,4.2,36262,54045,3124,449,1530,8014,20729,23323,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2259,17841,17841,11221066,201,015603297X,9780156032970.0,"Umberto Eco, William Weaver",1988.0,Il pendolo di Foucault,Foucault's Pendulum,en-US,3.89,40829,48898,2649,1633,3603,10343,16318,17001,https://images.gr-assets.com/books/1396645125m/17841.jpg,https://images.gr-assets.com/books/1396645125s/17841.jpg
2260,270067,270067,261916,35,067056172X,9780670561730.0,Don Freeman,1978.0,A Pocket for Corduroy,A Pocket for Corduroy,en-US,4.29,47277,47522,232,394,1357,7830,12355,25586,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2261,21445,21445,3132603,70,1594831114,9781594831120.0,"James Patterson, Maxine Paetro",2006.0,The 5th Horseman,"The 5th Horseman (Women's Murder Club, #5)",,4.03,45097,50553,1525,264,1519,11287,20628,16855,https://images.gr-assets.com/books/1396631487m/21445.jpg,https://images.gr-assets.com/books/1396631487s/21445.jpg
2262,153008,153008,2990010,45,330493744,9780330493740.0,Jacqueline Carey,2001.0,Kushiel's Dart,"Kushiel's Dart (Phèdre's Trilogy, #1)",eng,4.04,52071,57278,3369,2434,3584,8925,16441,25894,https://images.gr-assets.com/books/1328168291m/153008.jpg,https://images.gr-assets.com/books/1328168291s/153008.jpg
2263,7501962,7501962,6801520,37,1595551387,9781595551380.0,Eric Metaxas,2009.0,"Bonhoeffer: Pastor, Martyr, Prophet, Spy","Bonhoeffer: Pastor, Martyr, Prophet, Spy",eng,4.23,35611,38613,2924,1234,1342,4577,11574,19886,https://images.gr-assets.com/books/1298218180m/7501962.jpg,https://images.gr-assets.com/books/1298218180s/7501962.jpg
2264,11746513,11746513,16696160,33,345527712,9780345527710.0,Janet Evanovich,2011.0,Explosive Eighteen,"Explosive Eighteen (Stephanie Plum, #18)",eng,3.92,52993,59894,4637,503,3147,15891,21582,18771,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2265,6686092,6686092,6881422,38,61449091,9780061449090.0,Michael  Grant,2010.0,Lies,"Lies (Gone, #3)",en-US,4.09,48506,51981,2084,825,2264,9924,17479,21489,https://images.gr-assets.com/books/1257814886m/6686092.jpg,https://images.gr-assets.com/books/1257814886s/6686092.jpg
2266,672493,672493,203894,314,875093663,9780875093670.0,A.W. Tozer,1948.0,Pursuit of God,The Pursuit of God,,4.38,35078,40548,1172,680,939,4417,10773,23739,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2267,9659607,9659607,14547221,34,373210361,9780373210370.0,Julie Kagawa,2011.0,The Iron Knight,"The Iron Knight (The Iron Fey, #4)",eng,4.23,64066,66309,4391,857,2489,10177,19543,33243,https://images.gr-assets.com/books/1375920888m/9659607.jpg,https://images.gr-assets.com/books/1375920888s/9659607.jpg
2268,462033,462033,976403,40,142004332,9780142004330.0,Jacqueline Winspear,2003.0,Maisie Dobbs,"Maisie Dobbs (Maisie Dobbs, #1)",en-US,3.91,49820,54118,5293,1040,2705,12324,21811,16238,https://images.gr-assets.com/books/1312066155m/462033.jpg,https://images.gr-assets.com/books/1312066155s/462033.jpg
2269,43916,43916,2960376,39,586217835,9780586217830.0,Raymond E. Feist,1982.0,Magician,"Magician (The Riftwar Saga, #1-2)",eng,4.32,43964,47819,1118,423,1391,5933,14567,25505,https://images.gr-assets.com/books/1472201148m/43916.jpg,https://images.gr-assets.com/books/1472201148s/43916.jpg
2270,5453,5453,838640,52,385729367,9780385729370.0,Ann Brashares,2007.0,Forever in Blue: The Fourth Summer of the Sisterhood,"Forever in Blue: The Fourth Summer of the Sisterhood (Sisterhood, #4)",eng,3.8,56113,60415,1702,937,4036,17477,21599,16366,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2271,34527,34527,3312754,73,552153257,9780552153260.0,Terry Pratchett,1996.0,Feet of Clay,"Feet of Clay (Discworld, #19; City Watch, #3)",,4.26,46370,53657,1047,59,644,7988,21680,23286,https://images.gr-assets.com/books/1320490628m/34527.jpg,https://images.gr-assets.com/books/1320490628s/34527.jpg
2272,7822895,7822895,6814263,41,307594777,9780307594780.0,"Stieg Larsson, Reg Keeland",2005.0,"Män som hatar kvinnor, Flickan som lekte med elden, Luftslottet som sprängdes","The Millennium Trilogy (Millennium Trilogy, #1-3)",eng,4.46,29944,38916,1702,293,546,2971,12123,22983,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2273,29981261,29981261,47426931,21,,,Dot Hutchison,2016.0,The Butterfly Garden,The Butterfly Garden (The Collector #1),eng,4.07,53568,56042,5415,1260,2670,9453,20290,22369,https://images.gr-assets.com/books/1461392121m/29981261.jpg,https://images.gr-assets.com/books/1461392121s/29981261.jpg
2274,9370,9370,1231351,29,1842430343,9781842430350.0,Tom Robbins,1990.0,Skinny Legs and All,Skinny Legs and All,,4.03,32991,36509,1288,490,1508,7482,13828,13201,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2275,5604848,5604848,5776219,31,61583219,9780061583220.0,Jeaniene Frost,2009.0,Destined for an Early Grave,"Destined for an Early Grave (Night Huntress, #4)",en-US,4.34,63734,67682,2406,568,1415,8251,21669,35779,https://images.gr-assets.com/books/1315175949m/5604848.jpg,https://images.gr-assets.com/books/1315175949s/5604848.jpg
2276,16134782,16134782,21962320,25,,,R.K. Lilley,2012.0,In Flight,"In Flight (Up in the Air, #1)",eng,4.1,64984,65654,3181,1655,3308,10492,21693,28506,https://images.gr-assets.com/books/1397321579m/16134782.jpg,https://images.gr-assets.com/books/1397321579s/16134782.jpg
2277,13128,13128,3295810,99,316159794,9780316159790.0,James Patterson,2006.0,Cross,"Cross (Alex Cross, #12)",eng,3.99,42476,46069,1680,423,1812,10713,18062,15059,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2278,19448,19448,2610030,58,64472779,9780064472780.0,Meg Cabot,2002.0,All-American Girl,"All-American Girl (All-American Girl, #1)",eng,3.73,55938,58653,1821,1010,4854,17921,19909,14959,https://images.gr-assets.com/books/1291882422m/19448.jpg,https://images.gr-assets.com/books/1291882422s/19448.jpg
2279,27,27,3164459,57,380713802,9780380713810.0,Bill Bryson,1991.0,Neither Here Nor There: Travels in Europe,Neither Here nor There: Travels in Europe,en-US,3.88,42170,45390,2168,874,2545,11191,17477,13303,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2280,23228,23228,1118789,39,375832998,9780375832990.0,David Levithan,2003.0,Boy Meets Boy,Boy Meets Boy,eng,3.85,48960,50739,3159,1916,3569,12041,15760,17453,https://images.gr-assets.com/books/1356335082m/23228.jpg,https://images.gr-assets.com/books/1356335082s/23228.jpg
2281,17349023,17349023,24034597,27,61941026,9780061941020.0,Wally Lamb,2013.0,We Are Water,We Are Water,eng,3.79,35457,42626,5238,1057,2917,10538,17625,10489,https://images.gr-assets.com/books/1361329815m/17349023.jpg,https://images.gr-assets.com/books/1361329815s/17349023.jpg
2282,3393124,3393124,3787812,38,316002895,9780316002900.0,James Patterson,2009.0,Max ,"Max (Maximum Ride, #5)",en-US,4.07,57039,60734,2139,1222,3669,11482,17874,26487,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2283,7778981,7778981,10695325,54,312656262,9780312656260.0,Alexandra Adornetto,2010.0,Halo,"Halo (Halo, #1)",en-US,3.67,56216,58840,4209,4554,6224,13124,15096,19842,https://images.gr-assets.com/books/1278885735m/7778981.jpg,https://images.gr-assets.com/books/1278885735s/7778981.jpg
2284,95186,95186,563837,79,802142818,9780802142820.0,Kiran Desai,2006.0,The Inheritance of Loss,The Inheritance of Loss,eng,3.41,37967,40545,3409,1784,5351,13957,13427,6026,https://images.gr-assets.com/books/1327909065m/95186.jpg,https://images.gr-assets.com/books/1327909065s/95186.jpg
2285,13813,13813,15940,57,586066888,9780586066880.0,Raymond E. Feist,1986.0,A Darkness at Sethanon ,"A Darkness At Sethanon (The Riftwar Saga, #4)",en-GB,4.17,45104,48282,494,241,1114,8352,18881,19694,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2286,16640,16640,746264,429,812969901,9780812969900.0,"Johann Wolfgang von Goethe, Burton Pike",1774.0,Die Leiden des jungen Werthers,The Sorrows of Young Werther,eng,3.63,37293,53664,2541,2485,5787,14517,17330,13545,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2287,3570231,3570231,3612435,37,61583073,9780061583070.0,Jeaniene Frost,2008.0,At Grave's End,"At Grave's End (Night Huntress, #3)",en-US,4.31,65397,69822,2429,548,1575,9148,22859,35692,https://images.gr-assets.com/books/1448167943m/3570231.jpg,https://images.gr-assets.com/books/1448167943s/3570231.jpg
2288,24687,24687,2434074,41,375758992,9780375759000.0,Alexandra Fuller,2001.0,Don't Let's Go to the Dogs Tonight: An African Childhood,Don't Let's Go to the Dogs Tonight,eng,3.96,39298,41866,2942,636,2054,9046,16862,13268,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2289,41424,41424,2321285,39,64404773,9780064404780.0,Robin McKinley,1978.0,Beauty: A Retelling of the Story of Beauty and the Beast,Beauty: A Retelling of the Story of Beauty and the Beast,eng,4.05,54512,61236,4417,790,2684,12956,21024,23782,https://images.gr-assets.com/books/1294192311m/41424.jpg,https://images.gr-assets.com/books/1294192311s/41424.jpg
2290,6604712,6604712,3149322,7,316069906,9780316069910.0,Jonathan Safran Foer,2009.0,Eating Animals,Eating Animals,eng,4.18,43238,47980,5125,481,1554,7200,18429,20316,https://images.gr-assets.com/books/1327877480m/6604712.jpg,https://images.gr-assets.com/books/1327877480s/6604712.jpg
2291,355917,355917,3245408,71,60577363,9780060577360.0,"Angie Sage, Mark Zug",2006.0,Flyte,"Flyte (Septimus Heap, #2)",en-US,3.99,54400,56604,1472,751,2754,13034,19940,20125,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2292,13637412,13637412,19249727,14,6140105234,9786140105230.0,"سعود السنعوسي, Saud Alsanousi",2012.0,ساق البامبو [Saq al-Bambu],ساق البامبو,ara,4.25,38969,39776,7069,551,1210,5222,13626,19167,https://images.gr-assets.com/books/1336743682m/13637412.jpg,https://images.gr-assets.com/books/1336743682s/13637412.jpg
2293,10429092,10429092,13282366,34,62026488,9780062026480.0,Rae Carson,2011.0,The Girl of Fire and Thorns,"The Girl of Fire and Thorns (Fire and Thorns, #1)",en-US,3.81,57551,61934,6054,2367,4601,14195,22269,18502,https://images.gr-assets.com/books/1323448113m/10429092.jpg,https://images.gr-assets.com/books/1323448113s/10429092.jpg
2294,7137327,7137327,7400809,32,312650086,9780312650090.0,Ann Aguirre,2011.0,Enclave,"Enclave (Razorland, #1)",eng,3.92,55155,58102,4692,1642,3379,12548,20995,19538,https://images.gr-assets.com/books/1327877657m/7137327.jpg,https://images.gr-assets.com/books/1327877657s/7137327.jpg
2295,4806,4806,1755348,79,802714625,9780802714630.0,"Dava Sobel, Neil Armstrong",1995.0,Longitude,Longitude: The True Story of a Lone Genius Who Solved the Greatest Scientific Problem of His Time,eng,3.95,38151,42215,1892,770,1872,9381,16959,13233,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2296,232145,232145,2589885,96,751530492,9780751530490.0,Patricia Cornwell,1997.0,Unnatural Exposure,"Unnatural Exposure (Kay Scarpetta, #8)",en-GB,4.05,43531,46232,512,263,1343,10370,17973,16283,https://images.gr-assets.com/books/1383293921m/232145.jpg,https://images.gr-assets.com/books/1383293921s/232145.jpg
2297,14706,14706,16721,260,553213482,9780553213480.0,"Johann Wolfgang von Goethe, Peter Salm",1808.0,Faust. Eine Tragödie,Faust: First Part,eng,3.93,43276,48935,815,881,3226,11099,16802,16927,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2298,296662,296662,15653,22,684818868,9780684818860.0,James W. Loewen,1995.0,Lies My Teacher Told Me : Everything Your American History Textbook Got Wrong,Lies My Teacher Told Me,eng,3.96,37903,41542,2240,835,2139,8915,15812,13841,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2299,45108,45108,2960725,45,553582461,9780553582470.0,Robin Hobb,2003.0,Fool's Fate,"Fool's Fate (Tawny Man, #3)",,4.38,43985,48391,1174,229,760,5239,16366,25797,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2300,3217221,3217221,3251160,33,1600102379,9781600102370.0,"Joe Hill, Gabriel Rodríguez",2008.0,Welcome to Lovecraft,"Locke & Key, Vol. 1: Welcome to Lovecraft",en-US,4.18,46590,50048,3216,1524,1762,6528,16384,23850,https://images.gr-assets.com/books/1377304780m/3217221.jpg,https://images.gr-assets.com/books/1377304780s/3217221.jpg
2301,6043849,6043849,6219422,63,1406310263,9781406310270.0,Patrick Ness,2009.0,The Ask and the Answer,"The Ask and the Answer (Chaos Walking, #2)",eng,4.2,45578,53229,5069,707,1733,7884,18639,24266,https://images.gr-assets.com/books/1408312960m/6043849.jpg,https://images.gr-assets.com/books/1408312960s/6043849.jpg
2302,73062,73062,2103634,101,446363251,9780446363260.0,Alexandra Ripley,1991.0,Scarlett: The Sequel to Margaret Mitchell's Gone With the Wind,Scarlett,eng,3.44,38992,47722,2290,3596,7106,13480,11819,11721,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
2303,30241,30241,1098613,44,425205673,9780425205680.0,Laurell K. Hamilton,1996.0,Bloody Bones,"Bloody Bones (Anita Blake, Vampire Hunter #5)",eng,4.1,56782,61727,1073,467,2244,12656,21538,24822,https://images.gr-assets.com/books/1304126691m/30241.jpg,https://images.gr-assets.com/books/1304126691s/30241.jpg
2304,46165,46165,2520849,607,684843781,9780684843780.0,F. Scott Fitzgerald,1920.0,This Side of Paradise,This Side of Paradise,eng,3.68,40074,47633,2777,1137,4298,14047,17247,10904,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
